multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad_real,exceso_velocidad,mes_es
2263,6NCE831,2022-09-17,00:00,109.0,60,AV LIBERTADOR,R02,APELADA,49.0,46.0,Septiembre
2267,GLEN1E,2023-04-02,15:20,109.0,80,AV SIEMPRE VIVA,R03,IMPAGA,29.0,25.0,Abril
2269,GE 1466,1932-01-01,09:32,159.0,80,RUTA 9,R03,APELADA,79.0,75.0,Enero
2270,HF 58 HXP,2022-08-16,19:37,101.0,80,AV SIEMPRE VIVA,,ERROR,21.0,17.0,Agosto
2274,GE 1466,2020-12-11,10:35,122.0,60,RUTA 9,R01,APELADA,62.0,59.0,Diciembre
2276,6NCE831,2020-11-19,15:21,94.0,80,AV LIBERTADOR,R02,IMPAGA,14.0,10.0,Noviembre
2278,M VU 4688,2021-03-05,09:33,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0,Marzo
2279,0695 DVH,2020-10-02,10:35,121.0,60,AV LIBERTADOR,R01,IMPAGA,61.0,58.0,Octubre
2281,FD 1475,2020-07-06,09:33,67.0,40,AV SIEMPRE VIVA,R03,ERROR,27.0,25.0,Julio
2286,M PX 9357,1932-01-01,09:34,66.0,40,RUTA 9,,IMPAGA,26.0,24.0,Enero
2288,81ZFJD,1932-01-01,10:35,114.0,40,AV SIEMPRE VIVA,R02,IMPAGA,74.0,72.0,Enero
2289,BX 55 DOG,2021-12-17,10:35,91.0,60,AV LIBERTADOR,R03,ERROR,31.0,28.0,Diciembre
2296,3646 HBH,1932-01-01,10:36,116.0,60,RUTA 9,R02,PAGADA,56.0,53.0,Enero
2297,810 TCH,2022-05-03,15:21,80.0,60,RUTA 9,,ERROR,20.0,17.0,Mayo
2302,NTHG LFT,2022-04-08,00:00,105.0,40,AV LIBERTADOR,,PAGADA,65.0,63.0,Abril
2303,BX 55 DOG,2021-09-11,00:00,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,Septiembre
2305,589222,2020-12-15,15:22,134.0,60,AV LIBERTADOR,,APELADA,74.0,71.0,Diciembre
2308,MX60 NZA,2020-02-19,00:00,53.0,40,AV LIBERTADOR,R01,APELADA,13.0,11.0,Febrero
2309,INTIGR8,2022-02-18,09:35,92.0,60,AV SIEMPRE VIVA,R03,APELADA,32.0,29.0,Febrero
2310,M43 1ZW,2022-02-25,00:00,89.0,80,AV LIBERTADOR,R01,ERROR,9.0,5.0,Febrero
2311,BP717,1932-01-01,15:22,132.0,60,AV SIEMPRE VIVA,R03,APELADA,72.0,69.0,Enero
2314,81ZFJD,2021-03-23,15:23,106.0,60,AV LIBERTADOR,R03,ERROR,46.0,43.0,Marzo
2317,WE FLYN,2024-02-04,19:38,126.0,80,RUTA 9,,ERROR,46.0,42.0,Febrero
2319,DI2 LOT,1932-01-01,10:36,47.0,40,AV LIBERTADOR,,IMPAGA,7.0,5.0,Enero
2320,GE 1466,1932-01-01,19:38,84.0,60,AV LIBERTADOR,R02,PAGADA,24.0,21.0,Enero
2323,TL03 GOG,2022-09-03,19:38,126.0,80,RUTA 9,,IMPAGA,46.0,42.0,Septiembre
2325,WU08 YWC,2023-06-28,09:36,103.0,40,RUTA 9,R01,PAGADA,63.0,61.0,Junio
2327,PIW 4215,2022-10-10,15:23,142.0,80,AV SIEMPRE VIVA,R01,ERROR,62.0,58.0,Octubre
2333,BM 351,2022-12-18,10:37,50.0,40,AV SIEMPRE VIVA,R03,PAGADA,10.0,8.0,Diciembre
2334,MX60 NZA,2023-10-12,15:23,130.0,80,AV LIBERTADOR,R02,APELADA,50.0,46.0,Octubre
2336,N HZ 1002,2023-06-18,10:37,70.0,40,AV SIEMPRE VIVA,R03,IMPAGA,30.0,28.0,Junio
2338,AWS 167,2022-06-03,00:00,92.0,60,AV LIBERTADOR,,IMPAGA,32.0,29.0,Junio
2342,57 777 70,1932-01-01,10:37,126.0,80,AV LIBERTADOR,R03,IMPAGA,46.0,42.0,Enero
2344,8B90638,1932-01-01,09:37,140.0,60,RUTA 9,R03,IMPAGA,80.0,77.0,Enero
2345,81ZFJD,2022-08-13,19:39,69.0,40,AV SIEMPRE VIVA,,ERROR,29.0,27.0,Agosto
2346,TL03 GOG,2021-03-21,15:23,120.0,80,AV SIEMPRE VIVA,R02,PAGADA,40.0,36.0,Marzo
2347,57 777 70,2022-11-04,00:00,129.0,60,RUTA 9,R03,PAGADA,69.0,66.0,Noviembre
2348,M20 CPR,1932-01-01,15:24,125.0,60,AV LIBERTADOR,R03,IMPAGA,65.0,62.0,Enero
2349,RFH 373,1932-01-01,09:37,130.0,60,RUTA 9,,ERROR,70.0,67.0,Enero
2350,FVIO UHP,2021-12-25,00:00,50.0,40,AV SIEMPRE VIVA,R01,APELADA,10.0,8.0,Diciembre
2351,BX 55 DOG,1932-01-01,15:24,74.0,40,AV LIBERTADOR,R02,IMPAGA,34.0,32.0,Enero
2358,X IIUME,2020-06-15,19:40,114.0,40,RUTA 9,R01,PAGADA,74.0,72.0,Junio
2360,WU08 YWC,2023-07-30,15:24,68.0,60,AV SIEMPRE VIVA,R02,ERROR,8.0,5.0,Julio
2364,TL03 GOG,2022-03-30,00:00,133.0,60,AV LIBERTADOR,R02,APELADA,73.0,70.0,Marzo
2365,T0Y DR,2022-01-29,00:00,121.0,60,AV SIEMPRE VIVA,R03,PAGADA,61.0,58.0,Enero
2368,GE 1466,2021-10-16,00:00,91.0,40,AV LIBERTADOR,,APELADA,51.0,49.0,Octubre
2369,691 XC 80,2023-04-22,19:40,107.0,60,AV SIEMPRE VIVA,R01,ERROR,47.0,44.0,Abril
2370,RFH 373,2022-05-30,10:38,98.0,80,AV SIEMPRE VIVA,R02,IMPAGA,18.0,14.0,Mayo
2371,GN64 OTP,2022-11-05,10:38,93.0,80,AV LIBERTADOR,R03,PAGADA,13.0,9.0,Noviembre
2372,M PX 9357,2024-01-02,15:25,128.0,80,RUTA 9,,PAGADA,48.0,44.0,Enero
2374,W326 AVE,2021-11-23,09:37,80.0,40,RUTA 9,R03,ERROR,40.0,38.0,Noviembre
2375,DI2 LOT,1932-01-01,19:41,80.0,40,AV LIBERTADOR,,PAGADA,40.0,38.0,Enero
2377,BHRP 770,2020-07-28,19:41,148.0,80,AV SIEMPRE VIVA,,PAGADA,68.0,64.0,Julio
2378,RFH 373,1932-01-01,00:00,148.0,80,RUTA 9,R02,APELADA,68.0,64.0,Enero
2381,INTIGR8,2020-06-30,10:38,97.0,40,RUTA 9,R03,PAGADA,57.0,55.0,Junio
2382,BP717,1932-01-01,00:00,112.0,40,AV SIEMPRE VIVA,R01,APELADA,72.0,70.0,Enero
2383,691 XC 80,2023-05-19,00:00,67.0,60,AV LIBERTADOR,R01,APELADA,7.0,4.0,Mayo
2384,3646 HBH,1932-01-01,00:00,68.0,40,AV LIBERTADOR,R01,IMPAGA,28.0,26.0,Enero
2385,GE 1466,2023-10-07,10:38,89.0,80,AV SIEMPRE VIVA,,ERROR,9.0,5.0,Octubre
2391,AI7 OVF,2023-09-28,15:25,140.0,60,RUTA 9,R02,PAGADA,80.0,77.0,Septiembre
2393,BHRP 770,2020-12-08,09:38,61.0,40,AV SIEMPRE VIVA,R03,IMPAGA,21.0,19.0,Diciembre
2394,M VU 4688,2020-06-21,19:42,68.0,60,AV LIBERTADOR,R03,ERROR,8.0,5.0,Junio
2395,X IIUME,2020-06-09,15:25,117.0,60,RUTA 9,R02,ERROR,57.0,54.0,Junio
2396,M43 1ZW,2021-11-29,19:42,157.0,80,AV SIEMPRE VIVA,R01,ERROR,77.0,73.0,Noviembre
2397,M43 1ZW,2023-05-02,15:26,118.0,80,AV LIBERTADOR,R02,IMPAGA,38.0,34.0,Mayo
2400,CD 056 01,2023-05-16,15:26,80.0,60,RUTA 9,R01,ERROR,20.0,17.0,Mayo
2401,WU08 YWC,2021-07-25,19:42,146.0,80,RUTA 9,R02,IMPAGA,66.0,62.0,Julio
2403,AWS 167,2020-11-22,19:43,78.0,40,RUTA 9,R01,PAGADA,38.0,36.0,Noviembre
2414,N HZ 1002,2023-01-27,09:38,81.0,40,AV SIEMPRE VIVA,,IMPAGA,41.0,39.0,Enero
2419,HK 06 YMX,2022-02-17,10:39,100.0,80,AV LIBERTADOR,R01,PAGADA,20.0,16.0,Febrero
2423,DK 414 N,2022-03-30,00:00,123.0,60,AV SIEMPRE VIVA,R02,PAGADA,63.0,60.0,Marzo
2425,WU08 YWC,2023-11-26,09:39,117.0,40,RUTA 9,R02,IMPAGA,77.0,75.0,Noviembre
2428,WE FLYN,1932-01-01,10:40,98.0,40,AV LIBERTADOR,R02,PAGADA,58.0,56.0,Enero
2433,NTHG LFT,2023-02-02,19:45,92.0,40,AV SIEMPRE VIVA,R03,IMPAGA,52.0,50.0,Febrero
2434,HF 3461,2020-04-16,00:00,57.0,40,RUTA 9,R01,APELADA,17.0,15.0,Abril
2436,BHRP 770,2021-10-13,00:00,49.0,40,AV LIBERTADOR,R02,ERROR,9.0,7.0,Octubre
2437,66 111 72,2022-04-23,15:27,50.0,40,AV SIEMPRE VIVA,R03,IMPAGA,10.0,8.0,Abril
2438,GCP332,2022-04-10,09:40,96.0,60,AV LIBERTADOR,R03,ERROR,36.0,33.0,Abril
2441,TL03 GOG,2022-05-07,19:45,77.0,40,AV LIBERTADOR,R01,PAGADA,37.0,35.0,Mayo
2442,3646 HBH,2020-11-24,15:27,120.0,40,AV LIBERTADOR,,PAGADA,80.0,78.0,Noviembre
2444,VNK296 GP,1932-01-01,09:40,130.0,80,RUTA 9,R03,PAGADA,50.0,46.0,Enero
2446,990 XYK,2020-08-03,09:40,102.0,80,RUTA 9,R01,APELADA,22.0,18.0,Agosto
2447,831 MDB,2023-01-28,09:40,133.0,80,AV LIBERTADOR,R02,APELADA,53.0,49.0,Enero
2449,CD 056 01,2023-06-09,00:00,67.0,60,AV LIBERTADOR,R02,ERROR,7.0,4.0,Junio
2450,831 MDB,2022-12-01,10:40,126.0,80,AV SIEMPRE VIVA,R02,PAGADA,46.0,42.0,Diciembre
2455,CD 056 01,1932-01-01,15:28,122.0,60,AV SIEMPRE VIVA,R02,PAGADA,62.0,59.0,Enero
2465,M PX 9357,2021-09-14,09:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,Septiembre
2466,M VU 4688,2023-08-25,00:00,87.0,80,RUTA 9,R01,PAGADA,7.0,3.0,Agosto
2469,M VU 4688,2022-10-13,00:00,106.0,40,RUTA 9,R03,PAGADA,66.0,64.0,Octubre
2471,AWS 167,2023-07-23,10:41,45.0,40,AV SIEMPRE VIVA,R03,ERROR,5.0,3.0,Julio
2472,GOOGLE,1932-01-01,10:41,107.0,40,AV LIBERTADOR,R02,APELADA,67.0,65.0,Enero
2476,57 777 70,2021-06-11,19:46,94.0,40,AV SIEMPRE VIVA,R01,APELADA,54.0,52.0,Junio
2477,GLEN1E,2023-08-27,09:42,113.0,40,AV SIEMPRE VIVA,,APELADA,73.0,71.0,Agosto
2479,MX60 NZA,1932-01-01,09:42,58.0,40,AV LIBERTADOR,R01,APELADA,18.0,16.0,Enero
2480,BP717,1932-01-01,09:42,125.0,60,RUTA 9,R03,IMPAGA,65.0,62.0,Enero
2481,FVIO UHP,2021-12-15,00:00,85.0,40,AV SIEMPRE VIVA,,PAGADA,45.0,43.0,Diciembre
2483,57 777 70,2024-02-04,10:42,95.0,40,RUTA 9,R03,ERROR,55.0,53.0,Febrero
2484,CBM UK,2021-10-29,15:28,109.0,80,AV SIEMPRE VIVA,R02,IMPAGA,29.0,25.0,Octubre
2485,HF 58 HXP,1932-01-01,15:29,86.0,60,RUTA 9,R01,ERROR,26.0,23.0,Enero
2489,GLEN1E,2020-12-23,09:43,70.0,40,RUTA 9,R03,PAGADA,30.0,28.0,Diciembre
2490,J1S1,2021-09-19,19:47,66.0,60,AV LIBERTADOR,,IMPAGA,6.0,3.0,Septiembre
2492,BB 8986,1932-01-01,19:47,115.0,40,RUTA 9,R01,ERROR,75.0,73.0,Enero
2493,6EVY261,2022-03-07,00:00,107.0,40,AV LIBERTADOR,R03,APELADA,67.0,65.0,Marzo
2500,NTHG LFT,2023-08-16,00:00,63.0,40,AV LIBERTADOR,R01,APELADA,23.0,21.0,Agosto
2502,81ZFJD,2023-08-30,10:42,85.0,80,AV LIBERTADOR,,APELADA,5.0,1.0,Agosto
2504,691 XC 80,2022-09-07,09:43,114.0,40,RUTA 9,R01,IMPAGA,74.0,72.0,Septiembre
2505,BM 351,2020-11-10,09:43,132.0,80,AV SIEMPRE VIVA,,PAGADA,52.0,48.0,Noviembre
2507,WE FLYN,2022-10-15,09:43,124.0,60,AV SIEMPRE VIVA,,IMPAGA,64.0,61.0,Octubre
2509,MX60 NZA,2023-12-02,10:42,106.0,40,AV LIBERTADOR,R01,IMPAGA,66.0,64.0,Diciembre
2512,AI7 OVF,2022-02-22,10:43,81.0,40,AV LIBERTADOR,R03,IMPAGA,41.0,39.0,Febrero
2516,J1S1,1932-01-01,15:29,102.0,40,AV SIEMPRE VIVA,R03,IMPAGA,62.0,60.0,Enero
2517,OUTSTDN,2023-11-19,00:00,140.0,80,AV SIEMPRE VIVA,R01,APELADA,60.0,56.0,Noviembre
2518,HK 06 YMX,1932-01-01,15:29,49.0,40,AV SIEMPRE VIVA,R03,APELADA,9.0,7.0,Enero
2520,AI7 OVF,2021-03-09,09:44,112.0,40,AV SIEMPRE VIVA,R02,PAGADA,72.0,70.0,Marzo
2523,UM 96 201,2021-08-19,09:44,64.0,40,RUTA 9,R03,APELADA,24.0,22.0,Agosto
2527,6EVY261,2020-04-22,09:44,144.0,80,AV SIEMPRE VIVA,R03,ERROR,64.0,60.0,Abril
2529,UW3932,2020-06-01,10:43,150.0,80,RUTA 9,,PAGADA,70.0,66.0,Junio
2530,UM 96 201,2023-09-23,10:43,123.0,80,AV LIBERTADOR,R02,APELADA,43.0,39.0,Septiembre
2533,409,2023-07-28,19:48,117.0,40,AV LIBERTADOR,R02,ERROR,77.0,75.0,Julio
2534,DK 414 N,2022-05-27,09:45,110.0,40,AV LIBERTADOR,R03,APELADA,70.0,68.0,Mayo
2536,B 81 JKY,1932-01-01,09:45,118.0,60,AV LIBERTADOR,R02,ERROR,58.0,55.0,Enero
2539,B 81 JKY,1932-01-01,10:43,111.0,40,AV SIEMPRE VIVA,R01,APELADA,71.0,69.0,Enero
2540,AI7 OVF,1932-01-01,15:30,67.0,40,AV LIBERTADOR,R03,APELADA,27.0,25.0,Enero
2541,81ZFJD,1932-01-01,10:44,127.0,60,RUTA 9,R01,IMPAGA,67.0,64.0,Enero
2542,AWS 167,1932-01-01,09:45,114.0,60,RUTA 9,R02,ERROR,54.0,51.0,Enero
2543,X IIUME,2021-07-05,10:44,106.0,80,AV SIEMPRE VIVA,R01,IMPAGA,26.0,22.0,Julio
2544,WE FLYN,2021-03-15,15:30,121.0,80,AV LIBERTADOR,R02,IMPAGA,41.0,37.0,Marzo
2546,BHRP 770,2020-08-30,09:45,91.0,80,AV SIEMPRE VIVA,,IMPAGA,11.0,7.0,Agosto
2548,HAMSTUR,1932-01-01,19:49,84.0,60,RUTA 9,R01,PAGADA,24.0,21.0,Enero
2549,BX 55 DOG,2022-07-23,19:49,93.0,40,AV SIEMPRE VIVA,R01,APELADA,53.0,51.0,Julio
2550,WU08 YWC,1932-01-01,00:00,75.0,60,AV SIEMPRE VIVA,R01,IMPAGA,15.0,12.0,Enero
2554,N HZ 1002,2023-12-29,00:00,72.0,40,AV LIBERTADOR,R03,PAGADA,32.0,30.0,Diciembre
2556,CT5 B876,1932-01-01,00:00,150.0,80,AV LIBERTADOR,R03,IMPAGA,70.0,66.0,Enero
2557,M20 CPR,2023-10-03,15:31,136.0,80,AV LIBERTADOR,R01,ERROR,56.0,52.0,Octubre
2560,691 XC 80,1932-01-01,15:31,115.0,60,AV LIBERTADOR,R01,PAGADA,55.0,52.0,Enero
2561,WE FLYN,1932-01-01,19:49,101.0,40,AV LIBERTADOR,R03,IMPAGA,61.0,59.0,Enero
2562,81ZFJD,2020-08-14,15:31,89.0,80,RUTA 9,R01,PAGADA,9.0,5.0,Agosto
2563,BHRP 770,2022-02-27,09:46,118.0,40,AV SIEMPRE VIVA,R03,ERROR,78.0,76.0,Febrero
2565,29 999 61,1932-01-01,00:00,128.0,60,AV SIEMPRE VIVA,R02,ERROR,68.0,65.0,Enero
2566,HF 3461,1932-01-01,15:31,118.0,80,RUTA 9,R02,APELADA,38.0,34.0,Enero
2567,FD 1475,2022-11-15,09:46,110.0,60,AV SIEMPRE VIVA,R02,PAGADA,50.0,47.0,Noviembre
2568,41 RS TZ,1932-01-01,00:00,105.0,60,AV LIBERTADOR,R03,ERROR,45.0,42.0,Enero
2569,BHRP 770,1932-01-01,09:46,90.0,40,AV SIEMPRE VIVA,R02,PAGADA,50.0,48.0,Enero
2570,N HZ 1002,1932-01-01,10:45,156.0,80,AV SIEMPRE VIVA,R02,IMPAGA,76.0,72.0,Enero
2573,M20 CPR,1932-01-01,15:32,69.0,40,AV LIBERTADOR,R01,IMPAGA,29.0,27.0,Enero
2574,INTIGR8,2021-01-11,00:00,139.0,60,AV LIBERTADOR,R01,ERROR,79.0,76.0,Enero
2575,CBM UK,1932-01-01,00:00,143.0,80,AV SIEMPRE VIVA,R03,ERROR,63.0,59.0,Enero
2576,M20 CPR,2020-10-13,10:45,115.0,80,AV LIBERTADOR,R02,ERROR,35.0,31.0,Octubre
2577,0695 DVH,1932-01-01,19:50,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,Enero
2578,HF 58 HXP,2022-09-29,10:45,134.0,60,AV LIBERTADOR,R02,APELADA,74.0,71.0,Septiembre
2580,RFH 373,2022-07-15,19:50,102.0,40,AV LIBERTADOR,,PAGADA,62.0,60.0,Julio
2584,66 111 72,2023-11-14,00:00,112.0,80,RUTA 9,R02,PAGADA,32.0,28.0,Noviembre
2586,FD 1475,2020-06-04,09:47,159.0,80,RUTA 9,,ERROR,79.0,75.0,Junio
2587,99 998 68,1932-01-01,10:45,118.0,60,RUTA 9,R02,APELADA,58.0,55.0,Enero
2590,NTHG LFT,2020-10-05,19:50,110.0,40,AV SIEMPRE VIVA,,APELADA,70.0,68.0,Octubre
2596,BM 351,2021-10-12,00:00,108.0,80,RUTA 9,R01,APELADA,28.0,24.0,Octubre
2597,66 111 72,2021-09-04,09:47,112.0,60,RUTA 9,,APELADA,52.0,49.0,Septiembre
2598,831 MDB,2020-11-28,19:51,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,Noviembre
2600,HF 3461,1932-01-01,10:46,127.0,80,RUTA 9,R03,APELADA,47.0,43.0,Enero
2601,TL03 GOG,2021-05-27,19:51,65.0,40,AV LIBERTADOR,R02,PAGADA,25.0,23.0,Mayo
2603,99 998 68,2022-11-01,09:47,130.0,80,AV LIBERTADOR,R03,APELADA,50.0,46.0,Noviembre
2607,BB 8986,2022-05-25,10:46,127.0,80,AV LIBERTADOR,R03,ERROR,47.0,43.0,Mayo
2608,3646 HBH,2020-12-07,19:51,69.0,60,AV LIBERTADOR,R02,APELADA,9.0,6.0,Diciembre
2610,CBM UK,2021-08-28,10:47,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,Agosto
2611,WE FLYN,2021-04-01,00:00,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,Abril
2619,81ZFJD,2020-03-06,10:47,129.0,60,AV SIEMPRE VIVA,R01,APELADA,69.0,66.0,Marzo
2620,W326 AVE,2022-11-09,00:00,101.0,40,AV LIBERTADOR,,IMPAGA,61.0,59.0,Noviembre
2624,UW3932,1932-01-01,00:00,158.0,80,RUTA 9,R02,ERROR,78.0,74.0,Enero
2630,99 998 68,2021-12-30,00:00,108.0,60,AV SIEMPRE VIVA,R01,IMPAGA,48.0,45.0,Diciembre
2634,HF 58 HXP,2023-12-30,19:52,97.0,40,AV SIEMPRE VIVA,R02,PAGADA,57.0,55.0,Diciembre
2636,WE FLYN,1932-01-01,09:48,124.0,80,AV LIBERTADOR,R02,APELADA,44.0,40.0,Enero
2637,VY 90 540,1932-01-01,09:49,55.0,40,AV LIBERTADOR,R02,APELADA,15.0,13.0,Enero
2639,57 777 70,2021-09-08,10:48,78.0,40,AV LIBERTADOR,R03,IMPAGA,38.0,36.0,Septiembre
2641,J1S1,1932-01-01,19:53,147.0,80,RUTA 9,R03,IMPAGA,67.0,63.0,Enero
2643,T0Y DR,2020-03-18,15:33,86.0,60,AV LIBERTADOR,,IMPAGA,26.0,23.0,Marzo
2645,GN64 OTP,2021-06-24,10:48,83.0,60,AV LIBERTADOR,,ERROR,23.0,20.0,Junio
2648,M43 1ZW,1932-01-01,15:33,89.0,80,RUTA 9,R01,ERROR,9.0,5.0,Enero
2650,NTHG LFT,2020-11-28,19:53,105.0,80,AV SIEMPRE VIVA,,PAGADA,25.0,21.0,Noviembre
2652,OUTSTDN,2022-05-29,19:54,101.0,40,RUTA 9,R02,APELADA,61.0,59.0,Mayo
2655,WU08 YWC,1932-01-01,00:00,112.0,80,AV SIEMPRE VIVA,R02,APELADA,32.0,28.0,Enero
2656,GE 1466,1932-01-01,15:34,86.0,60,RUTA 9,R01,APELADA,26.0,23.0,Enero
2660,0695 DVH,2024-01-05,09:50,46.0,40,RUTA 9,R03,PAGADA,6.0,4.0,Enero
2661,UW3932,2022-01-19,10:49,95.0,40,RUTA 9,R02,ERROR,55.0,53.0,Enero
2662,NTHG LFT,2024-01-25,10:49,87.0,40,AV SIEMPRE VIVA,R01,ERROR,47.0,45.0,Enero
2664,0695 DVH,2020-03-04,19:54,135.0,80,AV SIEMPRE VIVA,R03,PAGADA,55.0,51.0,Marzo
2667,T0Y DR,2021-08-19,19:54,144.0,80,RUTA 9,R03,APELADA,64.0,60.0,Agosto
2669,990 XYK,1932-01-01,09:50,119.0,40,AV LIBERTADOR,R01,PAGADA,79.0,77.0,Enero
2671,M PX 9357,1932-01-01,10:49,86.0,40,AV LIBERTADOR,R03,APELADA,46.0,44.0,Enero
2672,TL03 GOG,2022-05-08,00:00,46.0,40,AV LIBERTADOR,R02,PAGADA,6.0,4.0,Mayo
2674,HF 3461,2022-08-16,00:00,62.0,40,AV SIEMPRE VIVA,R03,ERROR,22.0,20.0,Agosto
2679,AI7 OVF,1932-01-01,00:00,111.0,80,AV LIBERTADOR,R03,ERROR,31.0,27.0,Enero
2681,YLO8 WUE,2024-01-05,10:49,98.0,40,RUTA 9,,IMPAGA,58.0,56.0,Enero
2686,VNK296 GP,2023-02-26,10:50,89.0,80,RUTA 9,,APELADA,9.0,5.0,Febrero
2687,YLO8 WUE,2021-06-23,09:50,148.0,80,RUTA 9,R03,IMPAGA,68.0,64.0,Junio
2688,J1S1,2023-09-21,09:50,93.0,60,AV SIEMPRE VIVA,,IMPAGA,33.0,30.0,Septiembre
2689,WU 341 A,1932-01-01,19:56,116.0,60,AV SIEMPRE VIVA,R03,PAGADA,56.0,53.0,Enero
2690,GN64 OTP,1932-01-01,10:50,138.0,80,RUTA 9,R03,PAGADA,58.0,54.0,Enero
2694,CBM UK,2021-02-17,15:34,110.0,60,AV SIEMPRE VIVA,,APELADA,50.0,47.0,Febrero
2697,VY 90 540,1932-01-01,09:51,74.0,60,AV SIEMPRE VIVA,R02,APELADA,14.0,11.0,Enero
2700,8B90638,2021-06-23,09:51,127.0,80,RUTA 9,,IMPAGA,47.0,43.0,Junio
2705,W326 AVE,2023-01-01,15:35,122.0,80,AV LIBERTADOR,R02,ERROR,42.0,38.0,Enero
2706,691 XC 80,1932-01-01,09:51,121.0,80,AV LIBERTADOR,R02,APELADA,41.0,37.0,Enero
2708,DK 414 N,2024-01-24,00:00,138.0,60,RUTA 9,R02,ERROR,78.0,75.0,Enero
2713,N HZ 1002,2020-07-31,10:51,128.0,60,AV LIBERTADOR,R03,PAGADA,68.0,65.0,Julio
2714,M PX 9357,2023-09-01,09:52,79.0,40,AV LIBERTADOR,R01,ERROR,39.0,37.0,Septiembre
2716,HF 3461,2023-03-19,19:57,142.0,80,AV LIBERTADOR,R03,ERROR,62.0,58.0,Marzo
2724,FD 1475,1932-01-01,10:51,59.0,40,RUTA 9,R03,IMPAGA,19.0,17.0,Enero
2725,CD 056 01,1932-01-01,00:00,104.0,60,AV LIBERTADOR,R01,IMPAGA,44.0,41.0,Enero
2726,GOOGLE,2021-10-15,15:35,145.0,80,AV LIBERTADOR,,APELADA,65.0,61.0,Octubre
2729,UM 96 201,2022-11-08,00:00,102.0,40,RUTA 9,,IMPAGA,62.0,60.0,Noviembre
2730,WU08 YWC,2020-12-15,00:00,118.0,80,AV SIEMPRE VIVA,R02,ERROR,38.0,34.0,Diciembre
2733,BM 351,1932-01-01,09:53,80.0,40,AV LIBERTADOR,R02,PAGADA,40.0,38.0,Enero
2734,OUTSTDN,2022-06-18,00:00,88.0,60,AV LIBERTADOR,R02,APELADA,28.0,25.0,Junio
2737,VTII AHV,1932-01-01,00:00,141.0,80,AV LIBERTADOR,R02,ERROR,61.0,57.0,Enero
2738,HK 06 YMX,1932-01-01,15:36,119.0,40,RUTA 9,R03,APELADA,79.0,77.0,Enero
2740,AI7 OVF,2023-09-04,15:36,133.0,60,AV LIBERTADOR,,ERROR,73.0,70.0,Septiembre
2742,AWS 167,2022-02-20,15:36,105.0,80,AV LIBERTADOR,,ERROR,25.0,21.0,Febrero
2743,J1S1,2022-06-05,15:37,108.0,40,AV LIBERTADOR,,ERROR,68.0,66.0,Junio
2744,INTIGR8,1932-01-01,00:00,96.0,40,AV LIBERTADOR,,IMPAGA,56.0,54.0,Enero
2745,3646 HBH,1932-01-01,00:00,77.0,40,AV SIEMPRE VIVA,R03,APELADA,37.0,35.0,Enero
2749,DK 414 N,2021-06-14,00:00,65.0,40,RUTA 9,R03,APELADA,25.0,23.0,Junio
2750,M43 1ZW,2021-02-06,10:52,75.0,60,AV SIEMPRE VIVA,,IMPAGA,15.0,12.0,Febrero
2753,HF 58 HXP,2021-07-27,15:37,103.0,40,RUTA 9,,ERROR,63.0,61.0,Julio
2754,WU 341 A,2022-01-04,10:52,80.0,40,AV LIBERTADOR,,APELADA,40.0,38.0,Enero
2755,UM 96 201,2020-04-20,09:54,67.0,40,AV LIBERTADOR,R02,IMPAGA,27.0,25.0,Abril
2756,BB 8986,2024-01-01,15:37,104.0,40,AV LIBERTADOR,R03,PAGADA,64.0,62.0,Enero
2757,FVIO UHP,2023-10-23,15:37,109.0,40,AV LIBERTADOR,R02,APELADA,69.0,67.0,Octubre
2760,BB 8986,2020-02-27,10:52,66.0,40,RUTA 9,,IMPAGA,26.0,24.0,Febrero
2761,GLEN1E,2021-10-09,19:58,105.0,40,RUTA 9,R03,IMPAGA,65.0,63.0,Octubre
2764,BP717,2023-07-26,10:53,103.0,60,AV LIBERTADOR,R03,IMPAGA,43.0,40.0,Julio
2765,589222,2022-09-09,15:38,112.0,80,RUTA 9,R01,IMPAGA,32.0,28.0,Septiembre
2766,HAMSTUR,1932-01-01,15:38,57.0,40,AV SIEMPRE VIVA,R02,ERROR,17.0,15.0,Enero
2769,HF 3461,2021-10-01,00:00,102.0,80,AV LIBERTADOR,R03,IMPAGA,22.0,18.0,Octubre
2774,WE FLYN,1932-01-01,00:00,102.0,40,AV SIEMPRE VIVA,,IMPAGA,62.0,60.0,Enero
2778,6NCE831,2022-02-20,00:00,128.0,60,AV LIBERTADOR,R03,APELADA,68.0,65.0,Febrero
2782,BB 8986,1932-01-01,19:59,78.0,60,AV LIBERTADOR,,ERROR,18.0,15.0,Enero
2783,CD 056 01,1932-01-01,15:38,156.0,80,AV LIBERTADOR,R02,ERROR,76.0,72.0,Enero
